Abadiânia, GO, 30º, 15º, 55% , 20% 
Morro Redondo, RS, 16º, 13º, 100% , 87% 
Montividiu do Norte, GO, 33º, 19º, 54% , 22% 
Morro do Chapéu, BA, 26º, 15º, 100% , 50% 
Morro do Pilar, MG, 30º, 12º, 84% , 27% 
Montes Claros, MG, 31º, 15º, 75% , 25% 
Morro da Garça, MG, 31º, 15º, 77% , 23% 
Montes Claros de Goiás, GO, 35º, 20º, 36% , 16% 
Monte Negro, RO, 37º, 24º, 78% , 33% 
Monte Verde, MG, 26º, 11º, 64% , 34% 
Monteiro, PB, 30º, 18º, 94% , 43% 
Monte Horebe, PB, 32º, 20º, 85% , 34% 
Monteiro Lobato, SP, 30º, 12º, 81% , 29% 
Monte Santo do Tocantins, TO, 37º, 21º, 50% , 20% 
Monte Carmelo, MG, 30º, 15º, 54% , 25% 
Monte Azul, MG, 28º, 15º, 94% , 25% 
Monte Alegre do Sul, SP, 31º, 16º, 51% , 19% 
Monte Alto, SP, 33º, 17º, 47% , 18% 
Monte Belo, MG, 30º, 14º, 64% , 21% 
Monte Alegre dos Campos, RS, 26º, 16º, 73% , 54% 
Monte Alegre do Piauí, PI, 33º, 19º, 72% , 28% 
Monte Alegre de Minas, MG, 32º, 19º, 46% , 20% 
Monte Alegre, RN, 31º, 21º, 93% , 52% 
Montadas, PB, 28º, 19º, 96% , 55% 
Montalvânia, MG, 30º, 15º, 92% , 22% 
Mondaí, SC, 32º, 18º, 60% , 30% 
Mongaguá, SP, 27º, 17º, 100% , 61% 
Montanha, ES, 30º, 16º, 89% , 37% 
Monções, SP, 34º, 17º, 44% , 17% 
Monsenhor Gil, PI, 36º, 24º, 59% , 32% 
Moju, PA, 35º, 24º, 93% , 46% 
Mombuca, SP, 32º, 16º, 46% , 20% 
Moiporá, GO, 34º, 19º, 44% , 16% 
Mombaça, CE, 35º, 23º, 90% , 34% 
Mogi das Cruzes, SP, 29º, 13º, 87% , 40% 
Mogi Guaçu, SP, 32º, 15º, 48% , 21% 
Mogeiro, PB, 29º, 21º, 91% , 55% 
Mococa, SP, 31º, 15º, 53% , 21% 
Mocajuba, PA, 35º, 23º, 94% , 39% 
Missal, PR, 35º, 21º, 44% , 21% 
Miravânia, MG, 28º, 15º, 88% , 31% 
Miraselva, PR, 33º, 21º, 39% , 20% 
Mirassolândia, SP, 34º, 17º, 49% , 16% 
Mirante do Paranapanema, SP, 35º, 20º, 36% , 16% 
Mirangaba, BA, 26º, 17º, 94% , 52% 
Miranda, MS, 39º, 20º, 42% , 13% 
Mirador, MA, 35º, 21º, 60% , 31% 
Mirante, BA, 30º, 17º, 96% , 40% 
Mirandiba, PE, 31º, 19º, 87% , 38% 
Mirante da Serra, RO, 37º, 24º, 67% , 31% 
Mirador, PR, 36º, 19º, 47% , 19% 
Miraguaí, RS, 30º, 19º, 66% , 40% 
Mira Estrela, SP, 35º, 18º, 45% , 17% 
Mimoso de Goiás, GO, 30º, 14º, 59% , 23% 
Minaçu, GO, 35º, 18º, 60% , 19% 
Minduri, MG, 29º, 12º, 82% , 25% 
Mineiros, GO, 33º, 17º, 39% , 17% 
Mineiros do Tietê, SP, 33º, 17º, 42% , 17% 
Ministro Andreazza, RO, 38º, 25º, 62% , 27% 
Miracema, RJ, 30º, 16º, 85% , 28% 
Miguelópolis, SP, 33º, 17º, 48% , 18% 
Milhã, CE, 35º, 23º, 90% , 32% 
Milton Brandão, PI, 34º, 21º, 75% , 34% 
Miguel Leão, PI, 35º, 23º, 57% , 32% 
Miguel Alves, PI, 35º, 22º, 95% , 35% 
Miguel Calmon, BA, 26º, 17º, 96% , 55% 
Mercês, MG, 32º, 14º, 81% , 22% 
Mesquita, RJ, 28º, 17º, 88% , 50% 
Meridiano, SP, 34º, 18º, 45% , 17% 
Messias Targino, RN, 35º, 23º, 78% , 33% 
Mesópolis, SP, 35º, 19º, 39% , 17% 
Mesquita, MG, 30º, 15º, 80% , 33% 
Messias, AL, 28º, 20º, 98% , 64% 
Medicilândia, PA, 34º, 23º, 78% , 46% 
Mendonça, SP, 34º, 16º, 48% , 17% 
Mendes Pimentel, MG, 31º, 15º, 95% , 32% 
Mendes, RJ, 32º, 16º, 66% , 28% 
Medianeira, PR, 35º, 22º, 44% , 20% 
Mercedes, PR, 35º, 21º, 52% , 25% 
Medeiros Neto, BA, 30º, 16º, 98% , 42% 
Medeiros, MG, 30º, 14º, 66% , 23% 
Mazagão, AP, 34º, 24º, 97% , 49% 
Maurilândia, GO, 35º, 17º, 49% , 17% 
Maxaranguape, RN, 29º, 23º, 93% , 65% 
Maximiliano de Almeida, RS, 30º, 17º, 62% , 29% 
Maurilândia do Tocantins, TO, 37º, 22º, 65% , 26% 
Mauá da Serra, PR, 29º, 16º, 65% , 25% 
Maturéia, PB, 30º, 18º, 89% , 40% 
Mauá, SP, 27º, 14º, 93% , 52% 
Matozinhos, MG, 31º, 13º, 87% , 25% 
Matupá, MT, 37º, 22º, 63% , 23% 
Matões do Norte, MA, 35º, 23º, 96% , 39% 
Mato Verde, MG, 30º, 15º, 87% , 34% 
Mato Rico, PR, 31º, 17º, 37% , 17% 
Matões, MA, 36º, 23º, 72% , 34% 
Mato Queimado, RS, 22º, 17º, 98% , 66% 
Matinha, MA, 34º, 24º, 97% , 46% 
Matinhos, PR, 25º, 18º, 98% , 66% 
Matipó, MG, 31º, 14º, 71% , 26% 
Matinhas, PB, 28º, 19º, 96% , 57% 
Mato Grosso, PB, 35º, 22º, 78% , 33% 
Matina, BA, 28º, 17º, 87% , 36% 
Matias Olímpio, PI, 35º, 22º, 94% , 37% 
Mathias Lobato, MG, 31º, 16º, 83% , 30% 
Matelândia, PR, 36º, 22º, 43% , 20% 
Mateiros, TO, 32º, 19º, 67% , 28% 
Matão, SP, 32º, 15º, 51% , 18% 
Mataraca, PB, 28º, 22º, 94% , 66% 
Mata de São João, BA, 27º, 19º, 99% , 66% 
Mata, RS, 22º, 15º, 97% , 80% 
Mata Roma, MA, 36º, 23º, 96% , 42% 
Massapê do Piauí, PI, 36º, 23º, 74% , 32% 
Massaranduba, PB, 29º, 19º, 96% , 55% 
Marumbi, PR, 33º, 19º, 45% , 22% 
Mascote, BA, 28º, 20º, 97% , 55% 
Martins, RN, 34º, 22º, 76% , 33% 
Marituba, PA, 35º, 24º, 92% , 45% 
Martinho Campos, MG, 31º, 16º, 75% , 25% 
Marmeleiro, PR, 30º, 17º, 52% , 23% 
Marques de Souza, RS, 22º, 14º, 99% , 74% 
Marinópolis, SP, 35º, 18º, 44% , 18% 
Maripá, PR, 36º, 21º, 41% , 18% 
Marizópolis, PB, 35º, 22º, 77% , 32% 
Mariópolis, PR, 32º, 17º, 46% , 23% 
Marialva, PR, 32º, 17º, 61% , 20% 
Mariluz, PR, 36º, 21º, 39% , 19% 
Marília, SP, 32º, 15º, 65% , 18% 
Maria Helena, PR, 35º, 21º, 41% , 20% 
Maricá, RJ, 25º, 18º, 89% , 68% 
Mariano Moro, RS, 32º, 17º, 59% , 27% 
Maringá, PR, 32º, 16º, 59% , 19% 
Marianópolis do Tocantins, TO, 36º, 20º, 48% , 19% 
Marema, SC, 33º, 17º, 47% , 22% 
Marechal Cândido Rondon, PR, 36º, 21º, 45% , 21% 
Maresias, SP, 28º, 15º, 100% , 59% 
Marcelino Vieira, RN, 35º, 22º, 75% , 32% 
Marcelândia, MT, 37º, 22º, 51% , 21% 
Maravilha, AL, 29º, 19º, 96% , 52% 
Marcos Parente, PI, 35º, 23º, 62% , 31% 
Marco, CE, 34º, 24º, 92% , 44% 
Marataízes, ES, 27º, 18º, 100% , 62% 
Marapoama, SP, 34º, 15º, 46% , 17% 
Marau, RS, 25º, 15º, 92% , 67% 
Maragogi, AL, 28º, 21º, 94% , 69% 
Maranhãozinho, MA, 34º, 23º, 96% , 47% 
Maranguape, CE, 32º, 24º, 86% , 48% 
Maracanaú, CE, 32º, 24º, 87% , 53% 
Maraial, PE, 26º, 18º, 100% , 67% 
Mantena, MG, 28º, 15º, 87% , 38% 
Maracanã, PA, 32º, 25º, 97% , 66% 
Maracaí, SP, 34º, 19º, 37% , 16% 
Manoel Viana, RS, 21º, 16º, 95% , 80% 
Marabá, PA, 36º, 23º, 76% , 32% 
Maraã, AM, 34º, 22º, 89% , 51% 
Mantenópolis, ES, 29º, 15º, 97% , 37% 
Mar de Espanha, MG, 30º, 14º, 92% , 27% 
Manoel Ribas, PR, 32º, 16º, 43% , 19% 
Mandirituba, PR, 29º, 14º, 71% , 32% 
Manhuaçu, MG, 29º, 11º, 85% , 30% 
Mangueirinha, PR, 33º, 17º, 50% , 24% 
Manhumirim, MG, 29º, 12º, 84% , 29% 
Manaus, AM, 36º, 26º, 81% , 31% 
Manaíra, PB, 30º, 19º, 86% , 40% 
Manaquiri, AM, 35º, 26º, 90% , 41% 
Mallet, PR, 30º, 13º, 63% , 28% 
Malhada dos Bois, SE, 28º, 20º, 94% , 63% 
Malta, PB, 34º, 21º, 77% , 33% 
Mamanguape, PB, 29º, 22º, 94% , 65% 
Major Vieira, SC, 31º, 14º, 71% , 30% 
Major Sales, RN, 34º, 22º, 76% , 33% 
Mairiporã, SP, 29º, 12º, 91% , 31% 
Major Isidoro, AL, 29º, 20º, 99% , 53% 
Maiquinique, BA, 28º, 17º, 99% , 52% 
Major Gercino, SC, 25º, 16º, 79% , 45% 
Magda, SP, 34º, 18º, 44% , 17% 
Mamonas, MG, 26º, 15º, 92% , 40% 
Magé, RJ, 29º, 16º, 93% , 54% 
Maetinga, BA, 29º, 15º, 95% , 41% 
Madre de Deus, BA, 27º, 20º, 95% , 67% 
Madre de Deus de Minas, MG, 30º, 13º, 81% , 22% 
Macieira, SC, 32º, 17º, 51% , 29% 
Madeiro, PI, 35º, 22º, 94% , 38% 
Macaúbas, BA, 30º, 17º, 79% , 33% 
Madalena, CE, 33º, 22º, 93% , 38% 
Maceió, AL, 29º, 21º, 95% , 68% 
Luzilândia, PI, 35º, 22º, 93% , 38% 
Macaíba, RN, 30º, 22º, 91% , 59% 
Macatuba, SP, 35º, 19º, 39% , 16% 
Macau, RN, 32º, 23º, 86% , 58% 
Macaé, RJ, 27º, 17º, 100% , 63% 
Macambira, SE, 29º, 18º, 100% , 53% 
Luzerna, SC, 32º, 18º, 54% , 30% 
Luz, MG, 30º, 14º, 69% , 24% 
Lutécia, SP, 33º, 19º, 38% , 17% 
Luminárias, MG, 29º, 13º, 77% , 25% 
Lupionópolis, PR, 34º, 20º, 38% , 17% 
Luiziânia, SP, 35º, 18º, 37% , 16% 
Luciara, MT, 37º, 20º, 47% , 19% 
Luís Domingues, MA, 32º, 24º, 95% , 61% 
Lucianópolis, SP, 33º, 19º, 37% , 17% 
Luís Correia, PI, 33º, 24º, 90% , 51% 
Lucena, PB, 29º, 22º, 95% , 65% 
Luís Eduardo Magalhães, BA, 33º, 17º, 76% , 25% 
Luisburgo, MG, 30º, 20º,49%,
Louveira, SP, 31º, 17º, 47% , 24% 
Luislândia, MG, 30º, 16º, 86% , 25% 
Lontra, MG, 28º, 15º, 83% , 29% 
Lourdes, SP, 34º, 17º, 43% , 17% 
Lucas do Rio Verde, MT, 37º, 22º, 51% , 19% 
Lorena, SP, 29º, 13º, 68% , 27% 
Lobato, PR, 35º, 21º, 39% , 18% 
Londrina, PR, 31º, 13º, 82% , 20% 
Livramento, PB, 30º, 18º, 95% , 44% 
Lizarda, TO, 33º, 21º, 55% , 26% 
Livramento de Nossa Senhora, BA, 27º, 15º, 89% , 39% 
Lins, SP, 34º, 15º, 76% , 17% 
Logradouro, PB, 30º, 21º, 92% , 58% 
Lindoeste, PR, 36º, 20º, 44% , 20% 
Lindóia do Sul, SC, 33º, 17º, 54% , 27% 
Limoeiro do Norte, CE, 36º, 23º, 85% , 34% 
Limoeiro, PE, 28º, 19º, 96% , 58% 
Linha Nova, RS, 32º, 15º, 90% , 38% 
Limoeiro do Ajuru, PA, 34º, 24º, 93% , 50% 
Limeira do Oeste, MG, 35º, 20º, 43% , 17% 
Linhares, ES, 30º, 17º, 90% , 42% 
Limeira, SP, 32º, 12º, 75% , 20% 
Lima Duarte, MG, 31º, 13º, 77% , 22% 
Lima Campos, MA, 35º, 21º, 95% , 37% 
Leopoldina, MG, 31º, 15º, 70% , 26% 
Lençóis Paulista, SP, 32º, 16º, 75% , 20% 
Liberato Salzano, RS, 31º, 19º, 64% , 31% 
Licínio de Almeida, BA, 25º, 14º, 94% , 43% 
Leópolis, PR, 33º, 15º, 86% , 19% 
Lençóis, BA, 26º, 16º, 94% , 52% 
Leandro Ferreira, MG, 31º, 16º, 75% , 25% 
Lebon Régis, SC, 29º, 15º, 60% , 31% 
Leme, SP, 31º, 12º, 66% , 22% 
Laurentino, SC, 27º, 14º, 79% , 39% 
Lavras, MG, 31º, 14º, 60% , 22% 
Lastro, PB, 34º, 22º, 76% , 33% 
Lauro Müller, SC, 29º, 15º, 100% , 52% 
Lavras da Mangabeira, CE, 35º, 23º, 74% , 31% 
Lavínia, SP, 34º, 20º, 34% , 17% 
Lauro de Freitas, BA, 27º, 22º, 89% , 66% 
Laranjal do Jari, AP, 34º, 23º, 95% , 48% 
Laranja da Terra, ES, 30º, 16º, 75% , 34% 
Lapão, BA, 29º, 17º, 90% , 35% 
Lamim, MG, 31º, 12º, 88% , 25% 
Landri Sales, PI, 35º, 22º, 64% , 31% 
Laranjeiras, SE, 28º, 20º, 95% , 61% 
Laranjal Paulista, SP, 32º, 12º, 90% , 21% 
Lambari, MG, 29º, 14º, 72% , 25% 
Lajinha, MG, 30º, 15º, 74% , 29% 
Lajes Pintadas, RN, 31º, 21º, 90% , 47% 
Lajedo do Tabocal, BA, 24º, 15º, 100% , 61% 
Lamarão, BA, 29º, 18º, 100% , 53% 
Lajedo, PE, 25º, 17º, 98% , 63% 
Lajedinho, BA, 27º, 17º, 98% , 52% 
Lajedão, BA, 30º, 17º, 96% , 41% 
Lajeado Grande, SC, 33º, 17º, 49% , 22% 
Lagoa Seca, PB, 28º, 19º, 97% , 55% 
Lajeado, RS, 23º, 15º, 97% , 76% 
Lagoinha do Piauí, PI, 36º, 23º, 57% , 31% 
Laguna, SC, 25º, 18º, 95% , 71% 
Lajeado Novo, MA, 37º, 20º, 75% , 26% 
Laguna Carapã, MS, 36º, 23º, 44% , 19% 
Lagoa Real, BA, 29º, 16º, 91% , 38% 
Lagoa Santa, MG, 31º, 13º, 87% , 25% 
Lagoa Santa, GO, 34º, 18º, 39% , 16% 
Lagoa Dourada, MG, 30º, 13º, 83% , 23% 
Lagoa Nova, RN, 30º, 22º, 91% , 55% 
Lagoa Grande, PE, 32º, 20º, 82% , 36% 
Lagoa Grande do Maranhão, MA, 34º, 20º, 82% , 34% 
Lagoa dos Patos, MG, 31º, 15º, 85% , 20% 
Lagoa dos Gatos, PE, 26º, 18º, 97% , 65% 
Lagoa do Sítio, PI, 35º, 23º, 63% , 32% 
Lagoa do Tocantins, TO, 34º, 20º, 60% , 23% 
Lagoa do Carro, PE, 29º, 20º, 96% , 56% 
Lagoa do Ouro, PE, 24º, 17º, 99% , 67% 
Lagoa do Mato, MA, 35º, 24º, 54% , 32% 
Lagoa do Barro do Piauí, PI, 33º, 21º, 79% , 32% 
Lagoa de Dentro, PB, 29º, 21º, 92% , 60% 
Lagoa da Confusão, TO, 36º, 20º, 44% , 19% 
Lagoa Bonita do Sul, RS, 22º, 14º, 99% , 71% 
Lagoa de Pedras, RN, 30º, 22º, 91% , 57% 
Lagoa D'Anta, RN, 29º, 21º, 94% , 54% 
Lagoa da Canoa, AL, 27º, 19º, 98% , 58% 
Lagoa de Velhos, RN, 31º, 21º, 92% , 49% 
Lago Verde, MA, 35º, 23º, 96% , 41% 
Lago do Junco, MA, 35º, 23º, 95% , 42% 
Lages, SC, 22º, 13º, 100% , 58% 
Lagoa, PB, 34º, 22º, 77% , 32% 
Lacerdópolis, SC, 30º, 14º, 78% , 35% 
Lafaiete Coutinho, BA, 26º, 17º, 95% , 57% 
Lábrea, AM, 37º, 24º, 89% , 40% 
Lagamar, MG, 30º, 16º, 62% , 26% 
Juvenília, MG, 29º, 16º, 86% , 31% 
Ladário, MS, 39º, 20º, 41% , 13% 
Jussara, GO, 35º, 19º, 39% , 15% 
Juscimeira, MT, 38º, 20º, 38% , 13% 
Jussari, BA, 27º, 18º, 99% , 58% 
Jussiape, BA, 25º, 14º, 91% , 45% 
Jussara, BA, 31º, 19º, 84% , 32% 
Jussara, PR, 36º, 18º, 45% , 19% 
Juruá, AM, 34º, 23º, 89% , 51% 
Juruaia, MG, 30º, 15º, 61% , 21% 
Juramento, MG, 29º, 13º, 88% , 23% 
Jupi, PE, 25º, 17º, 97% , 62% 
Juquitiba, SP, 27º, 12º, 96% , 49% 
Junqueirópolis, SP, 36º, 20º, 35% , 15% 
Juripiranga, PB, 29º, 21º, 92% , 59% 
Jurema, PE, 25º, 17º, 100% , 67% 
Juquiá, SP, 27º, 16º, 100% , 59% 
Jundiaí do Sul, PR, 31º, 13º, 94% , 20% 
Jundiaí, SP, 30º, 11º, 82% , 24% 
Junco do Seridó, PB, 30º, 19º, 93% , 45% 
Junco do Maranhão, MA, 34º, 24º, 95% , 49% 
Juiz de Fora, MG, 28º, 12º, 84% , 25% 
Júlio de Castilhos, RS, 21º, 15º, 99% , 71% 
Jucuruçu, BA, 27º, 15º, 100% , 49% 
Jucati, PE, 25º, 17º, 97% , 61% 
Júlio Borges, PI, 32º, 19º, 81% , 30% 
Jucurutu, RN, 35º, 23º, 78% , 33% 
Juína, MT, 37º, 22º, 66% , 22% 
Jucás, CE, 35º, 23º, 72% , 32% 
Juazeiro do Piauí, PI, 37º, 23º, 71% , 30% 
Juatuba, MG, 30º, 13º, 88% , 27% 
Juazeirinho, PB, 30º, 19º, 93% , 46% 
Juarez Távora, PB, 29º, 20º, 95% , 55% 
Juazeiro do Norte, CE, 33º, 20º, 84% , 35% 
Juara, MT, 37º, 19º, 67% , 23% 
Juarina, TO, 36º, 22º, 48% , 24% 
Joselândia, MA, 35º, 21º, 89% , 35% 
José de Freitas, PI, 37º, 23º, 88% , 35% 
Joviânia, GO, 32º, 19º, 46% , 19% 
José da Penha, RN, 35º, 22º, 75% , 33% 
José Bonifácio, SP, 34º, 15º, 54% , 17% 
José Gonçalves de Minas, MG, 30º, 13º, 82% , 28% 
Josenópolis, MG, 30º, 13º, 88% , 24% 
José Raydan, MG, 30º, 13º, 83% , 29% 
Jóia, RS, 23º, 17º, 100% , 67% 
José Boiteux, SC, 28º, 15º, 86% , 35% 
Joca Marques, PI, 35º, 22º, 93% , 38% 
Joaquim Távora, PR, 33º, 18º, 44% , 17% 
Joinville, SC, 25º, 19º, 95% , 64% 
Jordão, AC, 34º, 22º, 95% , 48% 
Joaquim Nabuco, PE, 27º, 19º, 100% , 66% 
Joaquim Gomes, AL, 27º, 19º, 100% , 66% 
João Pinheiro, MG, 31º, 16º, 73% , 24% 
João Pessoa, PB, 29º, 22º, 94% , 67% 
Joaquim Pires, PI, 36º, 22º, 92% , 38% 
João Ramalho, SP, 33º, 18º, 39% , 17% 
Joaquim Felício, MG, 29º, 14º, 84% , 26% 
João Lisboa, MA, 37º, 25º,32%,
João Monlevade, MG, 30º, 11º, 88% , 30% 
João Dias, RN, 34º, 22º, 78% , 33% 
João Dourado, BA, 28º, 16º, 91% , 36% 
João Costa, PI, 34º, 22º, 75% , 29% 
João Alfredo, PE, 28º, 19º, 96% , 58% 
João Câmara, RN, 32º, 21º, 91% , 47% 
Joanópolis, SP, 29º, 12º, 68% , 27% 
Joanésia, MG, 30º, 14º, 81% , 32% 
Joaíma, MG, 30º, 14º, 96% , 36% 
Joaçaba, SC, 27º, 14º, 79% , 37% 
Jitaúna, BA, 28º, 17º, 100% , 55% 
Jiquiriça, BA, 26º, 16º, 100% , 57% 
Jijoca de Jericoacoara, CE, 33º, 24º, 92% , 52% 
João Neiva, ES, 30º, 18º, 81% , 47% 
Jesúpolis, GO, 31º, 17º, 50% , 16% 
Ji-Paraná, RO, 38º, 23º, 74% , 29% 
Jesuânia, MG, 29º, 13º, 72% , 25% 
Jesuítas, PR, 36º, 20º, 41% , 18% 
Jerumenha, PI, 36º, 23º, 64% , 30% 
Jerônimo Monteiro, ES, 30º, 16º, 88% , 34% 
Jeriquara, SP, 31º, 17º, 48% , 19% 
Jeremoabo, BA, 27º, 18º, 97% , 55% 
Jequitibá, MG, 32º, 13º, 86% , 23% 
Jequitinhonha, MG, 31º, 15º, 95% , 32% 
Jequitaí, MG, 31º, 14º, 88% , 20% 
Jericó, PB, 35º, 22º, 77% , 32% 
Jequié, BA, 28º, 15º, 100% , 48% 
Jequeri, MG, 30º, 14º, 79% , 31% 
Jenipapo de Minas, MG, 31º, 14º, 83% , 27% 
Jenipapo dos Vieiras, MA, 35º, 21º, 67% , 33% 
Jequiá da Praia, AL, 28º, 21º, 93% , 64% 
Jeceaba, MG, 30º, 12º, 91% , 25% 
Jauru, MT, 36º, 22º, 52% , 18% 
Jatobá, MA, 35º, 23º, 61% , 34% 
Jaú, SP, 33º, 15º, 79% , 18% 
Jatobá, PE, 30º, 20º, 91% , 46% 
Jaú do Tocantins, TO, 34º, 19º, 54% , 23% 
Jatobá do Piauí, PI, 35º, 22º, 71% , 32% 
Jaupaci, GO, 34º, 19º, 40% , 15% 
Jati, CE, 32º, 20º, 83% , 35% 
Jataizinho, PR, 34º, 18º, 43% , 20% 
Jarinu, SP, 31º, 17º, 49% , 23% 
Jataí, GO, 33º, 17º, 41% , 15% 
Jaru, RO, 38º, 23º, 74% , 32% 
Jari, RS, 21º, 15º, 97% , 74% 
Jataúba, PE, 28º, 18º, 92% , 52% 
Jateí, MS, 37º, 24º, 42% , 19% 
Jardinópolis, SP, 33º, 16º, 50% , 19% 
Jardim de Angicos, RN, 32º, 22º, 90% , 50% 
Jardim de Piranhas, RN, 35º, 22º, 77% , 33% 
Jardim do Mulato, PI, 36º, 24º, 58% , 30% 
Jardim Alegre, PR, 34º, 16º, 46% , 18% 
Jardim Olinda, PR, 36º, 19º, 39% , 16% 
Jardinópolis, SC, 33º, 18º, 46% , 23% 
Jardim do Seridó, RN, 34º, 21º, 81% , 37% 
Jaqueira, PE, 26º, 18º, 100% , 67% 
Jaraguá, GO, 32º, 16º, 52% , 17% 
Jardim, CE, 30º, 18º, 87% , 38% 
Jaraguari, MS, 37º, 22º, 37% , 16% 
Jaraguá do Sul, SC, 24º, 16º, 100% , 68% 
Jaquirana, RS, 22º, 14º, 88% , 57% 
Jardim, MS, 38º, 21º, 49% , 17% 
Jaramataia, AL, 29º, 20º, 98% , 56% 
Japurá, PR, 36º, 18º, 45% , 19% 
Japeri, RJ, 29º, 17º, 83% , 44% 
Japi, RN, 30º, 20º, 93% , 52% 
Japonvar, MG, 28º, 15º, 83% , 29% 
Japurá, AM, 33º, 22º, 96% , 61% 
Japorã, MS, 37º, 22º, 47% , 20% 
Japoatã, SE, 28º, 21º, 94% , 64% 
Japira, PR, 32º, 18º, 45% , 19% 
Jandira, SP, 29º, 12º, 96% , 39% 
Jandaíra, RN, 33º, 22º, 89% , 47% 
Japaratuba, SE, 28º, 21º, 92% , 64% 
Japaraíba, MG, 30º, 14º, 77% , 26% 
Jangada, MT, 39º, 20º, 34% , 13% 
Janduís, RN, 35º, 22º, 78% , 33% 
Japaratinga, AL, 28º, 22º, 93% , 71% 
Jandaíra, BA, 28º, 20º, 93% , 57% 
Jaíba, MG, 32º, 17º, 93% , 19% 
Jandaia do Sul, PR, 33º, 19º, 44% , 22% 
Janaúba, MG, 30º, 15º, 85% , 29% 
Jambeiro, SP, 30º, 16º, 53% , 28% 
Jandaia, GO, 33º, 18º, 47% , 16% 
Jampruca, MG, 32º, 16º, 89% , 30% 
Jaicós, PI, 35º, 22º, 74% , 30% 
Jales, SP, 35º, 18º, 42% , 16% 
Jaguaruana, CE, 35º, 23º, 83% , 41% 
Jaguaruna, SC, 19º, 17º, 95% , 83% 
Jaguariúna, SP, 32º, 15º, 58% , 20% 
Jacobina do Piauí, PI, 34º, 22º, 76% , 31% 
Jacuí, MG, 30º, 16º, 54% , 21% 
Jaguaripe, BA, 27º, 20º, 95% , 66% 
Jacinto, MG, 29º, 18º, 96% , 48% 
Jaciara, MT, 38º, 20º, 34% , 11% 
Jacobina, BA, 26º, 17º, 95% , 54% 
Jacuípe, AL, 28º, 20º, 98% , 63% 
Jacaré dos Homens, AL, 30º, 20º, 98% , 53% 
Jaci, SP, 34º, 16º, 48% , 17% 
Jacareí, SP, 30º, 12º, 92% , 29% 
Jacareacanga, PA, 35º, 24º, 86% , 39% 
Jacaraci, BA, 26º, 14º, 97% , 43% 
Jaçanã, RN, 29º, 19º, 92% , 48% 
Jaboticaba, RS, 30º, 19º, 67% , 36% 
Jaboticabal, SP, 33º, 16º, 51% , 19% 
Ivoti, RS, 22º, 15º, 97% , 74% 
Jaboatão dos Guararapes, PE, 29º, 21º, 94% , 65% 
Jaboti, PR, 33º, 18º, 45% , 18% 
Ivinhema, MS, 37º, 20º, 46% , 18% 
Ivatuba, PR, 36º, 19º, 43% , 18% 
Ivorá, RS, 21º, 15º, 99% , 76% 
Ivaiporã, PR, 35º, 18º, 46% , 18% 
Jaborandi, BA, 29º, 17º, 82% , 31% 
Ivaí, PR, 28º, 12º, 94% , 33% 
Iturama, MG, 35º, 19º, 41% , 17% 
Iúna, ES, 29º, 12º, 82% , 31% 
Itupiranga, PA, 37º, 23º, 81% , 24% 
Ituverava, SP, 33º, 17º, 47% , 19% 
Itumbiara, GO, 33º, 19º, 50% , 17% 
Ituiutaba, MG, 33º, 17º, 46% , 18% 
Itobi, SP, 32º, 17º, 52% , 19% 
Ituaçu, BA, 26º, 16º, 93% , 50% 
Itumirim, MG, 30º, 13º, 80% , 23% 
Ituberá, BA, 27º, 19º, 100% , 61% 
Itupeva, SP, 31º, 14º, 76% , 23% 
Itueta, MG, 32º, 16º, 85% , 31% 
Itiúba, BA, 29º, 19º, 94% , 51% 
Itirapina, SP, 31º, 15º, 65% , 21% 
Itiquira, MT, 36º, 18º, 32% , 13% 
Itaúna do Sul, PR, 36º, 20º, 43% , 19% 
Itirapuã, SP, 31º, 16º, 52% , 19% 
Itaverava, MG, 30º, 12º, 89% , 26% 
Itinga, MG, 31º, 14º, 95% , 23% 
Itatiba do Sul, RS, 31º, 17º, 63% , 29% 
Itaúna, MG, 31º, 15º, 69% , 25% 
Itaú de Minas, MG, 31º, 15º, 53% , 19% 
Itatinga, SP, 31º, 17º, 44% , 20% 
Itaueira, PI, 35º, 23º, 69% , 30% 
Itaúba, MT, 37º, 20º, 56% , 22% 
Itaú, RN, 35º, 23º, 76% , 33% 
Itaubal, AP, 34º, 24º, 96% , 53% 
Itatiba, SP, 31º, 12º, 81% , 22% 
Itarana, ES, 30º, 16º, 79% , 37% 
Itararé, SP, 28º, 13º, 93% , 30% 
Itati, RS, 20º, 15º, 100% , 74% 
Itatiaiuçu, MG, 29º, 14º, 84% , 28% 
Itaquitinga, PE, 28º, 21º, 100% , 57% 
Itarema, CE, 31º, 25º, 88% , 61% 
Itatiaia, RJ, 28º, 14º, 75% , 33% 
Itaquara, BA, 25º, 16º, 100% , 63% 
Itaqui, RS, 22º, 17º, 94% , 76% 
Itapuí, SP, 34º, 17º, 41% , 16% 
Itaquiraí, MS, 37º, 21º, 48% , 20% 
Itapuã do Oeste, RO, 38º, 24º, 77% , 37% 
Itapura, SP, 37º, 21º, 39% , 16% 
Itapuranga, GO, 32º, 18º, 48% , 18% 
Itaquaquecetuba, SP, 29º, 13º, 89% , 38% 
Itapitanga, BA, 28º, 17º, 100% , 56% 
Itápolis, SP, 34º, 15º, 51% , 17% 
Itapissuma, PE, 29º, 22º, 92% , 62% 
